date,year,month,day,day_of_week,day_of_year,week_of_year,is_weekend,is_holiday,is_peak_season,is_school_holiday,temperature,rain_probability,is_rainy,visitors
2023-11-11,2023,11,11,5,315,45,1,1,0,0,74,0.18,1,40951
2023-11-12,2023,11,12,6,316,45,1,0,0,0,73,0.18,1,46454
2023-11-13,2023,11,13,0,317,46,0,0,0,0,68,0.18,0,32216
2023-11-14,2023,11,14,1,318,46,0,0,0,0,67,0.18,0,32210
2023-11-15,2023,11,15,2,319,46,0,0,0,0,74,0.18,1,28282
2023-11-16,2023,11,16,3,320,46,0,0,0,0,65,0.18,0,40173
2023-11-17,2023,11,17,4,321,46,0,0,0,0,74,0.18,0,41546
2023-11-18,2023,11,18,5,322,46,1,0,0,0,70,0.18,0,51755
2023-11-19,2023,11,19,6,323,46,1,0,0,0,71,0.18,0,49314
2023-11-20,2023,11,20,0,324,47,0,0,0,1,74,0.18,0,49120
2023-11-21,2023,11,21,1,325,47,0,0,0,1,72,0.18,1,35735
2023-11-22,2023,11,22,2,326,47,0,0,0,1,65,0.18,0,42764
2023-11-23,2023,11,23,3,327,47,0,1,0,1,68,0.18,0,51570
2023-11-24,2023,11,24,4,328,47,0,0,0,1,75,0.18,0,54679
2023-11-25,2023,11,25,5,329,47,1,0,0,1,69,0.18,0,57585
2023-11-26,2023,11,26,6,330,47,1,0,0,1,66,0.18,0,56945
2023-11-27,2023,11,27,0,331,48,0,0,0,1,65,0.18,0,41051
2023-11-28,2023,11,28,1,332,48,0,0,0,1,72,0.18,0,39567
2023-11-29,2023,11,29,2,333,48,0,0,0,1,70,0.18,0,44068
2023-11-30,2023,11,30,3,334,48,0,0,0,1,69,0.18,0,52938
2023-12-01,2023,12,1,4,335,48,0,0,1,0,68,0.15,1,54615
2023-12-02,2023,12,2,5,336,48,1,0,1,0,70,0.15,0,65617
2023-12-03,2023,12,3,6,337,48,1,0,1,0,70,0.15,0,67961
2023-12-04,2023,12,4,0,338,49,0,0,1,0,61,0.15,1,45781
2023-12-05,2023,12,5,1,339,49,0,0,1,0,69,0.15,1,39053
2023-12-06,2023,12,6,2,340,49,0,0,1,0,67,0.15,0,48514
2023-12-07,2023,12,7,3,341,49,0,0,1,0,70,0.15,0,48773
2023-12-08,2023,12,8,4,342,49,0,0,1,0,69,0.15,0,58741
2023-12-09,2023,12,9,5,343,49,1,0,1,0,68,0.15,1,62970
2023-12-10,2023,12,10,6,344,49,1,0,1,0,60,0.15,0,70701
2023-12-11,2023,12,11,0,345,50,0,0,1,0,66,0.15,0,46067
2023-12-12,2023,12,12,1,346,50,0,0,1,0,67,0.15,0,35843
2023-12-13,2023,12,13,2,347,50,0,0,1,0,62,0.15,0,39491
2023-12-14,2023,12,14,3,348,50,0,0,1,0,63,0.15,0,56770
2023-12-15,2023,12,15,4,349,50,0,0,1,0,62,0.15,0,53791
2023-12-16,2023,12,16,5,350,50,1,0,1,0,66,0.15,0,73396
2023-12-17,2023,12,17,6,351,50,1,0,1,0,68,0.15,0,56592
2023-12-18,2023,12,18,0,352,51,0,0,1,0,62,0.15,0,56228
2023-12-19,2023,12,19,1,353,51,0,0,1,0,65,0.15,0,46822
2023-12-20,2023,12,20,2,354,51,0,0,1,1,67,0.15,0,68223
2023-12-21,2023,12,21,3,355,51,0,0,1,1,65,0.15,0,71937
2023-12-22,2023,12,22,4,356,51,0,0,1,1,61,0.15,1,80000
2023-12-23,2023,12,23,5,357,51,1,0,1,1,66,0.15,0,80000
2023-12-24,2023,12,24,6,358,51,1,0,1,1,61,0.15,0,80000
2023-12-25,2023,12,25,0,359,52,0,1,1,1,61,0.15,0,69707
2023-12-26,2023,12,26,1,360,52,0,0,1,1,61,0.15,0,71916
2023-12-27,2023,12,27,2,361,52,0,0,1,1,70,0.15,1,59942
2023-12-28,2023,12,28,3,362,52,0,0,1,1,60,0.15,0,71553
2023-12-29,2023,12,29,4,363,52,0,0,1,1,70,0.15,0,74699
2023-12-30,2023,12,30,5,364,52,1,0,1,1,60,0.15,0,80000
2023-12-31,2023,12,31,6,365,52,1,0,1,1,66,0.15,1,80000
2024-01-01,2024,1,1,0,1,1,0,1,0,0,64,0.15,0,43110
2024-01-02,2024,1,2,1,2,1,0,0,0,0,70,0.15,0,41393
2024-01-03,2024,1,3,2,3,1,0,0,0,0,62,0.15,0,47523
2024-01-04,2024,1,4,3,4,1,0,0,0,0,60,0.15,0,35740
2024-01-05,2024,1,5,4,5,1,0,0,0,0,70,0.15,0,40436
2024-01-06,2024,1,6,5,6,1,1,0,0,0,69,0.15,0,45879
2024-01-07,2024,1,7,6,7,1,1,0,0,0,65,0.15,0,51301
2024-01-08,2024,1,8,0,8,2,0,0,0,0,70,0.15,1,34446
2024-01-09,2024,1,9,1,9,2,0,0,0,0,60,0.15,0,33298
2024-01-10,2024,1,10,2,10,2,0,0,0,0,68,0.15,1,37446
2024-01-11,2024,1,11,3,11,2,0,0,0,0,61,0.15,1,37587
2024-01-12,2024,1,12,4,12,2,0,0,0,0,60,0.15,0,47648
2024-01-13,2024,1,13,5,13,2,1,0,0,0,66,0.15,0,48372
2024-01-14,2024,1,14,6,14,2,1,0,0,0,65,0.15,0,49692
2024-01-15,2024,1,15,0,15,3,0,1,0,0,65,0.15,0,38006
2024-01-16,2024,1,16,1,16,3,0,0,0,0,64,0.15,0,33077
2024-01-17,2024,1,17,2,17,3,0,0,0,0,70,0.15,0,31378
2024-01-18,2024,1,18,3,18,3,0,0,0,0,63,0.15,0,41591
2024-01-19,2024,1,19,4,19,3,0,0,0,0,70,0.15,0,50242
2024-01-20,2024,1,20,5,20,3,1,0,0,0,63,0.15,0,61575
2024-01-21,2024,1,21,6,21,3,1,0,0,0,62,0.15,0,60304
2024-01-22,2024,1,22,0,22,4,0,0,0,0,69,0.15,0,29453
2024-01-23,2024,1,23,1,23,4,0,0,0,0,67,0.15,0,34742
2024-01-24,2024,1,24,2,24,4,0,0,0,0,66,0.15,0,43383
2024-01-25,2024,1,25,3,25,4,0,0,0,0,68,0.15,0,38125
2024-01-26,2024,1,26,4,26,4,0,0,0,0,60,0.15,0,45496
2024-01-27,2024,1,27,5,27,4,1,0,0,0,66,0.15,0,46660
2024-01-28,2024,1,28,6,28,4,1,0,0,0,69,0.15,0,51613
2024-01-29,2024,1,29,0,29,5,0,0,0,0,63,0.15,1,39622
2024-01-30,2024,1,30,1,30,5,0,0,0,0,66,0.15,0,37499
2024-01-31,2024,1,31,2,31,5,0,0,0,0,60,0.15,0,34362
2024-02-01,2024,2,1,3,32,5,0,0,0,0,67,0.18,0,31372
2024-02-02,2024,2,2,4,33,5,0,0,0,0,65,0.18,0,36290
2024-02-03,2024,2,3,5,34,5,1,0,0,0,67,0.18,0,41935
2024-02-04,2024,2,4,6,35,5,1,0,0,0,66,0.18,1,40664
2024-02-05,2024,2,5,0,36,6,0,0,0,0,64,0.18,0,33769
2024-02-06,2024,2,6,1,37,6,0,0,0,0,73,0.18,0,35865
2024-02-07,2024,2,7,2,38,6,0,0,0,0,66,0.18,0,34966
2024-02-08,2024,2,8,3,39,6,0,0,0,0,65,0.18,0,39934
2024-02-09,2024,2,9,4,40,6,0,0,0,0,63,0.18,0,45606
2024-02-10,2024,2,10,5,41,6,1,0,0,0,72,0.18,0,43031
2024-02-11,2024,2,11,6,42,6,1,0,0,0,70,0.18,0,47337
2024-02-12,2024,2,12,0,43,7,0,0,0,0,67,0.18,0,32038
2024-02-13,2024,2,13,1,44,7,0,0,0,0,66,0.18,0,27604
2024-02-14,2024,2,14,2,45,7,0,0,0,0,72,0.18,0,34087
2024-02-15,2024,2,15,3,46,7,0,0,0,0,67,0.18,0,27635
2024-02-16,2024,2,16,4,47,7,0,0,0,0,66,0.18,0,41787
2024-02-17,2024,2,17,5,48,7,1,0,0,0,65,0.18,0,45258
2024-02-18,2024,2,18,6,49,7,1,0,0,0,67,0.18,0,47319
2024-02-19,2024,2,19,0,50,8,0,1,0,0,66,0.18,0,36875
2024-02-20,2024,2,20,1,51,8,0,0,0,0,63,0.18,0,29258
2024-02-21,2024,2,21,2,52,8,0,0,0,0,65,0.18,0,38437
2024-02-22,2024,2,22,3,53,8,0,0,0,0,72,0.18,0,39680
2024-02-23,2024,2,23,4,54,8,0,0,0,0,72,0.18,0,39456
2024-02-24,2024,2,24,5,55,8,1,0,0,0,70,0.18,0,49049
2024-02-25,2024,2,25,6,56,8,1,0,0,0,69,0.18,0,35384
2024-02-26,2024,2,26,0,57,9,0,0,0,0,64,0.18,0,31546
2024-02-27,2024,2,27,1,58,9,0,0,0,0,63,0.18,0,31024
2024-02-28,2024,2,28,2,59,9,0,0,0,0,65,0.18,0,33711
2024-02-29,2024,2,29,3,60,9,0,0,0,0,67,0.18,0,30455
2024-03-01,2024,3,1,4,61,9,0,0,1,1,76,0.2,0,59554
2024-03-02,2024,3,2,5,62,9,1,0,1,1,77,0.2,0,63674
2024-03-03,2024,3,3,6,63,9,1,0,1,1,67,0.2,0,68564
2024-03-04,2024,3,4,0,64,10,0,0,1,1,69,0.2,0,58959
2024-03-05,2024,3,5,1,65,10,0,0,1,1,69,0.2,0,49041
2024-03-06,2024,3,6,2,66,10,0,0,1,1,71,0.2,0,54833
2024-03-07,2024,3,7,3,67,10,0,0,1,1,69,0.2,0,50111
2024-03-08,2024,3,8,4,68,10,0,0,1,1,75,0.2,0,55069
2024-03-09,2024,3,9,5,69,10,1,0,1,1,67,0.2,0,67673
2024-03-10,2024,3,10,6,70,10,1,0,1,1,70,0.2,0,80000
2024-03-11,2024,3,11,0,71,11,0,0,1,1,76,0.2,0,60009
2024-03-12,2024,3,12,1,72,11,0,0,1,1,76,0.2,1,61788
2024-03-13,2024,3,13,2,73,11,0,0,1,1,70,0.2,1,68050
2024-03-14,2024,3,14,3,74,11,0,0,1,1,67,0.2,0,67611
2024-03-15,2024,3,15,4,75,11,0,0,1,1,68,0.2,0,73215
2024-03-16,2024,3,16,5,76,11,1,0,1,1,77,0.2,1,80000
2024-03-17,2024,3,17,6,77,11,1,0,1,1,67,0.2,0,80000
2024-03-18,2024,3,18,0,78,12,0,0,1,1,72,0.2,0,72057
2024-03-19,2024,3,19,1,79,12,0,0,1,1,69,0.2,0,61230
2024-03-20,2024,3,20,2,80,12,0,0,1,1,73,0.2,0,71953
2024-03-21,2024,3,21,3,81,12,0,0,1,1,71,0.2,0,80000
2024-03-22,2024,3,22,4,82,12,0,0,1,1,75,0.2,0,80000
2024-03-23,2024,3,23,5,83,12,1,0,1,1,73,0.2,1,80000
2024-03-24,2024,3,24,6,84,12,1,0,1,1,70,0.2,0,80000
2024-03-25,2024,3,25,0,85,13,0,0,1,1,71,0.2,0,67642
2024-03-26,2024,3,26,1,86,13,0,0,1,1,71,0.2,0,62768
2024-03-27,2024,3,27,2,87,13,0,0,1,1,77,0.2,0,75302
2024-03-28,2024,3,28,3,88,13,0,0,1,1,71,0.2,0,74759
2024-03-29,2024,3,29,4,89,13,0,0,1,1,76,0.2,0,80000
2024-03-30,2024,3,30,5,90,13,1,0,1,1,75,0.2,0,80000
2024-03-31,2024,3,31,6,91,13,1,0,1,1,76,0.2,0,80000
2024-04-01,2024,4,1,0,92,14,0,0,1,1,75,0.22,0,73844
2024-04-02,2024,4,2,1,93,14,0,0,1,1,78,0.22,0,59648
2024-04-03,2024,4,3,2,94,14,0,0,1,1,80,0.22,0,78270
2024-04-04,2024,4,4,3,95,14,0,0,1,1,83,0.22,0,80000
2024-04-05,2024,4,5,4,96,14,0,0,1,1,81,0.22,0,80000
2024-04-06,2024,4,6,5,97,14,1,0,1,1,79,0.22,0,80000
2024-04-07,2024,4,7,6,98,14,1,0,1,1,75,0.22,0,80000
2024-04-08,2024,4,8,0,99,15,0,0,1,1,73,0.22,1,69486
2024-04-09,2024,4,9,1,100,15,0,0,1,1,76,0.22,0,80000
2024-04-10,2024,4,10,2,101,15,0,0,1,1,78,0.22,0,72904
2024-04-11,2024,4,11,3,102,15,0,0,1,1,75,0.22,1,74162
2024-04-12,2024,4,12,4,103,15,0,0,1,1,73,0.22,1,80000
2024-04-13,2024,4,13,5,104,15,1,0,1,1,78,0.22,0,80000
2024-04-14,2024,4,14,6,105,15,1,0,1,1,73,0.22,1,80000
2024-04-15,2024,4,15,0,106,16,0,0,1,1,81,0.22,1,66797
2024-04-16,2024,4,16,1,107,16,0,0,1,1,83,0.22,0,60840
2024-04-17,2024,4,17,2,108,16,0,0,1,1,73,0.22,1,80000
2024-04-18,2024,4,18,3,109,16,0,0,1,1,78,0.22,0,80000
2024-04-19,2024,4,19,4,110,16,0,0,1,1,73,0.22,0,80000
2024-04-20,2024,4,20,5,111,16,1,0,1,1,79,0.22,0,80000
2024-04-21,2024,4,21,6,112,16,1,0,1,1,75,0.22,0,80000
2024-04-22,2024,4,22,0,113,17,0,0,1,1,78,0.22,0,50630
2024-04-23,2024,4,23,1,114,17,0,0,1,1,79,0.22,0,52868
2024-04-24,2024,4,24,2,115,17,0,0,1,1,73,0.22,0,54503
2024-04-25,2024,4,25,3,116,17,0,0,1,1,73,0.22,0,45400
2024-04-26,2024,4,26,4,117,17,0,0,1,1,77,0.22,0,63247
2024-04-27,2024,4,27,5,118,17,1,0,1,1,78,0.22,0,80000
2024-04-28,2024,4,28,6,119,17,1,0,1,1,81,0.22,0,80000
2024-04-29,2024,4,29,0,120,18,0,0,1,1,73,0.22,0,59391
2024-04-30,2024,4,30,1,121,18,0,0,1,1,76,0.22,0,49549
2024-05-01,2024,5,1,2,122,18,0,0,0,0,86,0.28,0,45008
2024-05-02,2024,5,2,3,123,18,0,0,0,0,84,0.28,0,42419
2024-05-03,2024,5,3,4,124,18,0,0,0,0,86,0.28,0,65158
2024-05-04,2024,5,4,5,125,18,1,0,0,0,85,0.28,1,71042
2024-05-05,2024,5,5,6,126,18,1,0,0,0,79,0.28,0,71723
2024-05-06,2024,5,6,0,127,19,0,0,0,0,87,0.28,0,52749
2024-05-07,2024,5,7,1,128,19,0,0,0,0,78,0.28,0,45485
2024-05-08,2024,5,8,2,129,19,0,0,0,0,80,0.28,1,52572
2024-05-09,2024,5,9,3,130,19,0,0,0,0,78,0.28,0,51141
2024-05-10,2024,5,10,4,131,19,0,0,0,0,77,0.28,0,49586
2024-05-11,2024,5,11,5,132,19,1,0,0,0,79,0.28,0,73483
2024-05-12,2024,5,12,6,133,19,1,0,0,0,83,0.28,0,56475
2024-05-13,2024,5,13,0,134,20,0,0,0,0,77,0.28,0,47386
2024-05-14,2024,5,14,1,135,20,0,0,0,0,78,0.28,0,49730
2024-05-15,2024,5,15,2,136,20,0,0,0,0,77,0.28,0,47962
2024-05-16,2024,5,16,3,137,20,0,0,0,0,84,0.28,0,52669
2024-05-17,2024,5,17,4,138,20,0,0,0,0,81,0.28,0,48667
2024-05-18,2024,5,18,5,139,20,1,0,0,0,84,0.28,0,61464
2024-05-19,2024,5,19,6,140,20,1,0,0,0,79,0.28,0,66092
2024-05-20,2024,5,20,0,141,21,0,0,0,0,83,0.28,1,37550
2024-05-21,2024,5,21,1,142,21,0,0,0,0,84,0.28,0,39938
2024-05-22,2024,5,22,2,143,21,0,0,0,0,82,0.28,0,43589
2024-05-23,2024,5,23,3,144,21,0,0,0,0,83,0.28,0,42888
2024-05-24,2024,5,24,4,145,21,0,0,0,0,78,0.28,0,57251
2024-05-25,2024,5,25,5,146,21,1,0,0,0,84,0.28,0,65433
2024-05-26,2024,5,26,6,147,21,1,0,0,0,81,0.28,1,67678
2024-05-27,2024,5,27,0,148,22,0,1,0,0,83,0.28,0,46719
2024-05-28,2024,5,28,1,149,22,0,0,0,0,77,0.28,0,46047
2024-05-29,2024,5,29,2,150,22,0,0,0,0,81,0.28,0,45216
2024-05-30,2024,5,30,3,151,22,0,0,0,0,77,0.28,1,45563
2024-05-31,2024,5,31,4,152,22,0,0,0,0,84,0.28,0,56279
2024-06-01,2024,6,1,5,153,22,1,0,1,1,84,0.45,0,80000
2024-06-02,2024,6,2,6,154,22,1,0,1,1,84,0.45,0,80000
2024-06-03,2024,6,3,0,155,23,0,0,1,1,82,0.45,0,61883
2024-06-04,2024,6,4,1,156,23,0,0,1,1,85,0.45,0,61423
2024-06-05,2024,6,5,2,157,23,0,0,1,1,81,0.45,1,45935
2024-06-06,2024,6,6,3,158,23,0,0,1,1,89,0.45,0,61219
2024-06-07,2024,6,7,4,159,23,0,0,1,1,85,0.45,1,62134
2024-06-08,2024,6,8,5,160,23,1,0,1,1,86,0.45,1,80000
2024-06-09,2024,6,9,6,161,23,1,0,1,1,82,0.45,0,79573
2024-06-10,2024,6,10,0,162,24,0,0,1,1,90,0.45,0,59193
2024-06-11,2024,6,11,1,163,24,0,0,1,1,90,0.45,1,46187
2024-06-12,2024,6,12,2,164,24,0,0,1,1,81,0.45,0,59226
2024-06-13,2024,6,13,3,165,24,0,0,1,1,84,0.45,0,54149
2024-06-14,2024,6,14,4,166,24,0,0,1,1,87,0.45,0,71439
2024-06-15,2024,6,15,5,167,24,1,0,1,1,86,0.45,1,78601
2024-06-16,2024,6,16,6,168,24,1,0,1,1,90,0.45,0,80000
2024-06-17,2024,6,17,0,169,25,0,0,1,1,81,0.45,1,59101
2024-06-18,2024,6,18,1,170,25,0,0,1,1,81,0.45,1,44830
2024-06-19,2024,6,19,2,171,25,0,1,1,1,88,0.45,0,57004
2024-06-20,2024,6,20,3,172,25,0,0,1,1,84,0.45,0,65069
2024-06-21,2024,6,21,4,173,25,0,0,1,1,85,0.45,0,72923
2024-06-22,2024,6,22,5,174,25,1,0,1,1,87,0.45,0,80000
2024-06-23,2024,6,23,6,175,25,1,0,1,1,88,0.45,1,79362
2024-06-24,2024,6,24,0,176,26,0,0,1,1,90,0.45,0,52734
2024-06-25,2024,6,25,1,177,26,0,0,1,1,87,0.45,1,51335
2024-06-26,2024,6,26,2,178,26,0,0,1,1,82,0.45,0,60018
2024-06-27,2024,6,27,3,179,26,0,0,1,1,84,0.45,1,60023
2024-06-28,2024,6,28,4,180,26,0,0,1,1,90,0.45,0,77237
2024-06-29,2024,6,29,5,181,26,1,0,1,1,81,0.45,0,80000
2024-06-30,2024,6,30,6,182,26,1,0,1,1,90,0.45,0,76960
2024-07-01,2024,7,1,0,183,27,0,0,1,1,91,0.5,0,80000
2024-07-02,2024,7,2,1,184,27,0,0,1,1,85,0.5,0,77933
2024-07-03,2024,7,3,2,185,27,0,0,1,1,85,0.5,1,80000
2024-07-04,2024,7,4,3,186,27,0,1,1,1,92,0.5,1,80000
2024-07-05,2024,7,5,4,187,27,0,0,1,1,91,0.5,0,80000
2024-07-06,2024,7,6,5,188,27,1,0,1,1,92,0.5,1,80000
2024-07-07,2024,7,7,6,189,27,1,0,1,1,85,0.5,0,80000
2024-07-08,2024,7,8,0,190,28,0,0,1,1,90,0.5,1,63133
2024-07-09,2024,7,9,1,191,28,0,0,1,1,84,0.5,1,58290
2024-07-10,2024,7,10,2,192,28,0,0,1,1,85,0.5,0,69124
2024-07-11,2024,7,11,3,193,28,0,0,1,1,84,0.5,0,69658
2024-07-12,2024,7,12,4,194,28,0,0,1,1,83,0.5,0,75571
2024-07-13,2024,7,13,5,195,28,1,0,1,1,84,0.5,0,80000
2024-07-14,2024,7,14,6,196,28,1,0,1,1,90,0.5,0,80000
2024-07-15,2024,7,15,0,197,29,0,0,1,1,91,0.5,1,59158
2024-07-16,2024,7,16,1,198,29,0,0,1,1,84,0.5,1,60846
2024-07-17,2024,7,17,2,199,29,0,0,1,1,89,0.5,0,57327
2024-07-18,2024,7,18,3,200,29,0,0,1,1,87,0.5,0,61120
2024-07-19,2024,7,19,4,201,29,0,0,1,1,85,0.5,0,80000
2024-07-20,2024,7,20,5,202,29,1,0,1,1,91,0.5,0,80000
2024-07-21,2024,7,21,6,203,29,1,0,1,1,88,0.5,1,75747
2024-07-22,2024,7,22,0,204,30,0,0,1,1,93,0.5,1,63196
2024-07-23,2024,7,23,1,205,30,0,0,1,1,83,0.5,0,55748
2024-07-24,2024,7,24,2,206,30,0,0,1,1,87,0.5,1,50241
2024-07-25,2024,7,25,3,207,30,0,0,1,1,89,0.5,1,61421
2024-07-26,2024,7,26,4,208,30,0,0,1,1,86,0.5,1,69107
2024-07-27,2024,7,27,5,209,30,1,0,1,1,90,0.5,1,80000
2024-07-28,2024,7,28,6,210,30,1,0,1,1,92,0.5,0,80000
2024-07-29,2024,7,29,0,211,31,0,0,1,1,87,0.5,0,54535
2024-07-30,2024,7,30,1,212,31,0,0,1,1,91,0.5,0,46183
2024-07-31,2024,7,31,2,213,31,0,0,1,1,91,0.5,0,57904
2024-08-01,2024,8,1,3,214,31,0,0,1,1,91,0.55,1,61311
2024-08-02,2024,8,2,4,215,31,0,0,1,1,83,0.55,1,72268
2024-08-03,2024,8,3,5,216,31,1,0,1,1,84,0.55,1,71929
2024-08-04,2024,8,4,6,217,31,1,0,1,1,85,0.55,1,72471
2024-08-05,2024,8,5,0,218,32,0,0,1,1,86,0.55,1,49888
2024-08-06,2024,8,6,1,219,32,0,0,1,1,92,0.55,0,48501
2024-08-07,2024,8,7,2,220,32,0,0,1,1,91,0.55,0,51756
2024-08-08,2024,8,8,3,221,32,0,0,1,1,92,0.55,1,45391
2024-08-09,2024,8,9,4,222,32,0,0,1,1,88,0.55,0,70882
2024-08-10,2024,8,10,5,223,32,1,0,1,1,83,0.55,1,55845
2024-08-11,2024,8,11,6,224,32,1,0,1,1,91,0.55,0,74243
2024-08-12,2024,8,12,0,225,33,0,0,1,1,88,0.55,0,57236
2024-08-13,2024,8,13,1,226,33,0,0,1,1,86,0.55,1,46789
2024-08-14,2024,8,14,2,227,33,0,0,1,1,86,0.55,1,36957
2024-08-15,2024,8,15,3,228,33,0,0,1,1,85,0.55,0,42511
2024-08-16,2024,8,16,4,229,33,0,0,1,1,89,0.55,0,68403
2024-08-17,2024,8,17,5,230,33,1,0,1,1,85,0.55,0,67689
2024-08-18,2024,8,18,6,231,33,1,0,1,1,84,0.55,0,46145
2024-08-19,2024,8,19,0,232,34,0,0,1,1,92,0.55,0,54446
2024-08-20,2024,8,20,1,233,34,0,0,1,1,90,0.55,1,43685
2024-08-21,2024,8,21,2,234,34,0,0,1,1,86,0.55,1,46999
2024-08-22,2024,8,22,3,235,34,0,0,1,1,90,0.55,1,61555
2024-08-23,2024,8,23,4,236,34,0,0,1,1,83,0.55,1,55006
2024-08-24,2024,8,24,5,237,34,1,0,1,1,87,0.55,1,65477
2024-08-25,2024,8,25,6,238,34,1,0,1,1,91,0.55,0,76202
2024-08-26,2024,8,26,0,239,35,0,0,1,1,83,0.55,0,51768
2024-08-27,2024,8,27,1,240,35,0,0,1,1,93,0.55,1,44905
2024-08-28,2024,8,28,2,241,35,0,0,1,1,86,0.55,0,54548
2024-08-29,2024,8,29,3,242,35,0,0,1,1,88,0.55,1,54037
2024-08-30,2024,8,30,4,243,35,0,0,1,1,92,0.55,1,56768
2024-08-31,2024,8,31,5,244,35,1,0,1,1,90,0.55,0,78900
2024-09-01,2024,9,1,6,245,35,1,0,0,0,82,0.45,0,37047
2024-09-02,2024,9,2,0,246,36,0,1,0,0,84,0.45,1,27836
2024-09-03,2024,9,3,1,247,36,0,0,0,0,86,0.45,1,24765
2024-09-04,2024,9,4,2,248,36,0,0,0,0,80,0.45,0,26435
2024-09-05,2024,9,5,3,249,36,0,0,0,0,86,0.45,1,28416
2024-09-06,2024,9,6,4,250,36,0,0,0,0,90,0.45,1,37113
2024-09-07,2024,9,7,5,251,36,1,0,0,0,87,0.45,0,35071
2024-09-08,2024,9,8,6,252,36,1,0,0,0,87,0.45,1,41330
2024-09-09,2024,9,9,0,253,37,0,0,0,0,88,0.45,1,30715
2024-09-10,2024,9,10,1,254,37,0,0,0,0,85,0.45,0,29239
2024-09-11,2024,9,11,2,255,37,0,0,0,0,85,0.45,0,28775
2024-09-12,2024,9,12,3,256,37,0,0,0,0,81,0.45,0,24098
2024-09-13,2024,9,13,4,257,37,0,0,0,0,82,0.45,1,32260
2024-09-14,2024,9,14,5,258,37,1,0,0,0,83,0.45,1,30239
2024-09-15,2024,9,15,6,259,37,1,0,0,0,83,0.45,1,37929
2024-09-16,2024,9,16,0,260,38,0,0,0,0,87,0.45,1,25624
2024-09-17,2024,9,17,1,261,38,0,0,0,0,80,0.45,0,24326
2024-09-18,2024,9,18,2,262,38,0,0,0,0,89,0.45,0,25091
2024-09-19,2024,9,19,3,263,38,0,0,0,0,83,0.45,0,30339
2024-09-20,2024,9,20,4,264,38,0,0,0,0,90,0.45,1,39222
2024-09-21,2024,9,21,5,265,38,1,0,0,0,90,0.45,1,35732
2024-09-22,2024,9,22,6,266,38,1,0,0,0,90,0.45,0,41206
2024-09-23,2024,9,23,0,267,39,0,0,0,0,83,0.45,1,29788
2024-09-24,2024,9,24,1,268,39,0,0,0,0,80,0.45,0,27326
2024-09-25,2024,9,25,2,269,39,0,0,0,0,82,0.45,0,28619
2024-09-26,2024,9,26,3,270,39,0,0,0,0,84,0.45,0,31352
2024-09-27,2024,9,27,4,271,39,0,0,0,0,85,0.45,0,30389
2024-09-28,2024,9,28,5,272,39,1,0,0,0,88,0.45,0,41273
2024-09-29,2024,9,29,6,273,39,1,0,0,0,88,0.45,1,38747
2024-09-30,2024,9,30,0,274,40,0,0,0,0,88,0.45,1,27799
2024-10-01,2024,10,1,1,275,40,0,0,0,0,83,0.25,0,26003
2024-10-02,2024,10,2,2,276,40,0,0,0,0,73,0.25,0,33202
2024-10-03,2024,10,3,3,277,40,0,0,0,0,81,0.25,0,22079
2024-10-04,2024,10,4,4,278,40,0,0,0,0,80,0.25,0,37693
2024-10-05,2024,10,5,5,279,40,1,0,0,0,74,0.25,0,44422
2024-10-06,2024,10,6,6,280,40,1,0,0,0,83,0.25,0,43299
2024-10-07,2024,10,7,0,281,41,0,0,0,0,73,0.25,1,31845
2024-10-08,2024,10,8,1,282,41,0,0,0,0,73,0.25,0,28894
2024-10-09,2024,10,9,2,283,41,0,0,0,0,78,0.25,0,30922
2024-10-10,2024,10,10,3,284,41,0,0,0,0,81,0.25,0,33760
2024-10-11,2024,10,11,4,285,41,0,0,0,0,79,0.25,1,44484
2024-10-12,2024,10,12,5,286,41,1,0,0,0,77,0.25,0,33790
2024-10-13,2024,10,13,6,287,41,1,0,0,0,83,0.25,1,47431
2024-10-14,2024,10,14,0,288,42,0,1,0,0,74,0.25,0,26462
2024-10-15,2024,10,15,1,289,42,0,0,0,0,73,0.25,1,27880
2024-10-16,2024,10,16,2,290,42,0,0,0,0,74,0.25,0,32053
2024-10-17,2024,10,17,3,291,42,0,0,0,0,73,0.25,0,35206
2024-10-18,2024,10,18,4,292,42,0,0,0,0,75,0.25,1,37775
2024-10-19,2024,10,19,5,293,42,1,0,0,0,78,0.25,1,31921
2024-10-20,2024,10,20,6,294,42,1,0,0,0,80,0.25,0,45824
2024-10-21,2024,10,21,0,295,43,0,0,0,0,75,0.25,1,31760
2024-10-22,2024,10,22,1,296,43,0,0,0,0,82,0.25,0,27526
2024-10-23,2024,10,23,2,297,43,0,0,0,0,81,0.25,0,29213
2024-10-24,2024,10,24,3,298,43,0,0,0,0,82,0.25,0,36094
2024-10-25,2024,10,25,4,299,43,0,0,0,0,77,0.25,0,33214
2024-10-26,2024,10,26,5,300,43,1,0,0,0,79,0.25,1,43248
2024-10-27,2024,10,27,6,301,43,1,0,0,0,80,0.25,0,39892
2024-10-28,2024,10,28,0,302,44,0,0,0,0,75,0.25,0,33142
2024-10-29,2024,10,29,1,303,44,0,0,0,0,74,0.25,0,29293
2024-10-30,2024,10,30,2,304,44,0,0,0,0,74,0.25,0,32622
2024-10-31,2024,10,31,3,305,44,0,0,0,0,77,0.25,0,38093
2024-11-01,2024,11,1,4,306,44,0,0,0,0,65,0.18,1,44449
