date,year,month,day,weekday,weekday_name,is_weekend,is_holiday,holiday_name,holiday_multiplier,monthly_weight,weekday_weight,attendance,season,is_school_break,temperature,is_rainy,has_special_event,day_of_year,week_of_year,is_month_start,is_month_end,temp_bin,month_sin,month_cos,weekday_sin,weekday_cos,day_of_year_sin,day_of_year_cos,weekend_or_holiday,summer_weekend,attendance_lag1,attendance_lag7,attendance_rolling_30,season_encoded
2021-07-05,2021,7,5,0,Monday,False,False,,1.0,0.097682119205298,1.0660919540229885,81856,summer,True,27.7,False,False,186,27,True,False,炎热(>25°C),-0.4999999999999998,-0.8660254037844388,0.0,1.0,-0.060213277365792774,-0.9981855344718586,0,0,51948.0,94983.0,80099.2,1
2021-07-06,2021,7,6,1,Tuesday,False,False,,1.0,0.097682119205298,0.9655172413793104,72484,summer,True,27.2,False,False,187,27,False,False,炎热(>25°C),-0.4999999999999998,-0.8660254037844388,0.7818314824680298,0.6234898018587336,-0.07738647923346322,-0.9970011699250151,0,0,81856.0,60781.0,80572.0,1
2021-07-07,2021,7,7,2,Wednesday,False,False,,1.0,0.097682119205298,0.8850574712643678,48085,summer,True,32.5,True,False,188,27,False,False,炎热(>25°C),-0.4999999999999998,-0.8660254037844388,0.9749279121818236,-0.22252093395631434,-0.09453674981719933,-0.9955213724144752,0,0,72484.0,78247.0,78650.03333333334,1
2021-07-08,2021,7,8,3,Thursday,False,False,,1.0,0.097682119205298,0.9655172413793104,56097,summer,True,29.4,False,False,189,27,False,False,炎热(>25°C),-0.4999999999999998,-0.8660254037844388,0.43388373911755823,-0.900968867902419,-0.11165900712169444,-0.9937465804361781,0,0,48085.0,65126.0,77549.13333333333,1
2021-07-09,2021,7,9,4,Friday,False,False,,1.0,0.097682119205298,1.0862068965517242,57147,summer,True,29.2,False,False,190,27,False,False,炎热(>25°C),-0.4999999999999998,-0.8660254037844388,-0.433883739117558,-0.9009688679024191,-0.12874817745258066,-0.99167731989929,0,0,56097.0,69878.0,77533.43333333333,1
2021-07-10,2021,7,10,5,Saturday,True,False,,1.0,0.097682119205298,1.0862068965517242,62071,summer,True,24.0,False,False,191,27,False,False,温暖(15-25°C),-0.4999999999999998,-0.8660254037844388,-0.9749279121818236,-0.2225209339563146,-0.14579919691987442,-0.9893142039703664,1,1,57147.0,80401.0,77005.4,1
2021-07-11,2021,7,11,6,Sunday,True,False,,1.0,0.097682119205298,0.9454022988505748,67778,summer,True,31.9,False,False,192,27,False,False,炎热(>25°C),-0.4999999999999998,-0.8660254037844388,-0.7818314824680299,0.6234898018587334,-0.16280701293851646,-0.9866579328916572,1,1,62071.0,51948.0,75239.7,1
2021-07-12,2021,7,12,0,Monday,False,False,,1.0,0.097682119205298,1.0660919540229885,63571,summer,True,26.3,False,False,193,28,False,False,炎热(>25°C),-0.4999999999999998,-0.8660254037844388,0.0,1.0,-0.17976658572556214,-0.9837092937736098,0,0,67778.0,81856.0,74392.73333333334,1
2021-07-13,2021,7,13,1,Tuesday,False,False,,1.0,0.097682119205298,0.9655172413793104,50979,summer,True,30.2,True,False,194,28,False,False,炎热(>25°C),-0.4999999999999998,-0.8660254037844388,0.7818314824680298,0.6234898018587336,-0.19667288979357622,-0.9804691603616321,0,0,63571.0,72484.0,73611.2,1
2021-07-14,2021,7,14,2,Wednesday,False,False,,1.0,0.097682119205298,0.8850574712643678,46539,summer,True,30.8,False,False,195,28,False,False,炎热(>25°C),-0.4999999999999998,-0.8660254037844388,0.9749279121818236,-0.22252093395631434,-0.2135209154397959,-0.9769384927771817,0,0,50979.0,48085.0,72440.6,1
2021-07-15,2021,7,15,3,Thursday,False,False,,1.0,0.097682119205298,0.9655172413793104,55500,summer,True,34.1,False,False,196,28,False,False,炎热(>25°C),-0.4999999999999998,-0.8660254037844388,0.43388373911755823,-0.900968867902419,-0.23030567023061196,-0.973118337233262,0,0,46539.0,56097.0,71179.96666666666,1
2021-07-16,2021,7,16,4,Friday,False,False,,1.0,0.097682119205298,1.0862068965517242,81302,summer,True,26.1,False,False,197,28,False,False,炎热(>25°C),-0.4999999999999998,-0.8660254037844388,-0.433883739117558,-0.9009688679024191,-0.24702218048093527,-0.9690098257244063,0,0,55500.0,57147.0,71265.46666666666,1
2021-07-17,2021,7,17,5,Saturday,True,False,,1.0,0.097682119205298,1.0862068965517242,67027,summer,True,20.9,False,False,198,28,False,False,温暖(15-25°C),-0.4999999999999998,-0.8660254037844388,-0.9749279121818236,-0.2225209339563146,-0.2636654927280072,-0.9646141756912435,1,1,81302.0,62071.0,70311.33333333333,1
2021-07-18,2021,7,18,6,Sunday,True,False,,1.0,0.097682119205298,0.9454022988505748,58150,summer,True,30.6,False,False,199,28,False,False,炎热(>25°C),-0.4999999999999998,-0.8660254037844388,-0.7818314824680299,0.6234898018587334,-0.2802306751992161,-0.9599326896597445,1,1,67027.0,67778.0,68986.06666666667,1
2021-07-19,2021,7,19,0,Monday,False,False,,1.0,0.097682119205298,1.0660919540229885,65111,summer,True,35.4,True,False,200,29,False,False,,-0.4999999999999998,-0.8660254037844388,0.0,1.0,-0.2967128192734901,-0.9549667548552553,0,0,58150.0,63571.0,67908.93333333333,1
2021-07-20,2021,7,20,1,Tuesday,False,False,,1.0,0.097682119205298,0.9655172413793104,70085,summer,True,33.7,False,False,201,29,False,False,炎热(>25°C),-0.4999999999999998,-0.8660254037844388,0.7818314824680298,0.6234898018587336,-0.3131070409358267,-0.9497178427914317,0,0,65111.0,50979.0,68102.96666666666,1
2021-07-21,2021,7,21,2,Wednesday,False,False,,1.0,0.097682119205298,0.8850574712643678,67993,summer,True,30.6,True,False,202,29,False,False,炎热(>25°C),-0.4999999999999998,-0.8660254037844388,0.9749279121818236,-0.22252093395631434,-0.3294084822245302,-0.9441875088341994,0,0,70085.0,46539.0,68086.66666666667,1
2021-07-22,2021,7,22,3,Thursday,False,False,,1.0,0.097682119205298,0.9655172413793104,67191,summer,True,28.5,True,False,203,29,False,False,炎热(>25°C),-0.4999999999999998,-0.8660254037844388,0.43388373911755823,-0.900968867902419,-0.3456123126707333,-0.9383773917408642,0,0,67993.0,55500.0,67766.73333333334,1
2021-07-23,2021,7,23,4,Friday,False,False,,1.0,0.097682119205298,1.0862068965517242,56263,summer,True,32.4,True,False,204,29,False,False,炎热(>25°C),-0.4999999999999998,-0.8660254037844388,-0.433883739117558,-0.9009688679024191,-0.3617137307297674,-0.9322892131745134,0,0,67191.0,81302.0,67312.63333333333,1
2021-07-24,2021,7,24,5,Saturday,True,False,,1.0,0.097682119205298,1.0862068965517242,103203,summer,True,27.1,False,False,205,29,False,False,炎热(>25°C),-0.4999999999999998,-0.8660254037844388,-0.9749279121818236,-0.2225209339563146,-0.37770796520396466,-0.9259247771938499,1,1,56263.0,67027.0,68085.9,1
2021-07-25,2021,7,25,6,Sunday,True,False,,1.0,0.097682119205298,0.9454022988505748,57447,summer,True,31.4,True,False,206,29,False,True,炎热(>25°C),-0.4999999999999998,-0.8660254037844388,-0.7818314824680299,0.6234898018587334,-0.39359027665646645,-0.9192859697186105,1,1,103203.0,58150.0,66937.46666666666,1
2021-07-26,2021,7,26,0,Monday,False,False,,1.0,0.097682119205298,1.0660919540229885,68359,summer,True,31.5,True,False,207,30,False,True,炎热(>25°C),-0.4999999999999998,-0.8660254037844388,0.0,1.0,-0.4093559588156211,-0.9123747579707274,0,0,57447.0,65111.0,66603.8,1
2021-07-27,2021,7,27,1,Tuesday,False,False,,1.0,0.097682119205298,0.9655172413793104,42020,summer,True,33.2,True,False,208,30,False,True,炎热(>25°C),-0.4999999999999998,-0.8660254037844388,0.7818314824680298,0.6234898018587336,-0.42500033996955394,-0.9051931898913975,0,0,68359.0,70085.0,65587.4,1
2021-07-28,2021,7,28,2,Wednesday,False,False,,1.0,0.097682119205298,0.8850574712643678,64248,summer,True,38.3,True,False,209,30,False,True,,-0.4999999999999998,-0.8660254037844388,0.9749279121818236,-0.22252093395631434,-0.4405187843504952,-0.8977433935342336,0,0,42020.0,67993.0,64562.9,1
2021-07-29,2021,7,29,3,Thursday,False,False,,1.0,0.097682119205298,0.9655172413793104,69979,summer,True,31.2,False,False,210,30,False,True,炎热(>25°C),-0.4999999999999998,-0.8660254037844388,0.43388373911755823,-0.900968867902419,-0.455906693508459,-0.8900275764346766,0,0,64248.0,67191.0,64869.5,1
2021-07-30,2021,7,30,4,Friday,False,False,,1.0,0.097682119205298,1.0862068965517242,64167,summer,True,28.5,False,False,211,30,False,True,炎热(>25°C),-0.4999999999999998,-0.8660254037844388,-0.433883739117558,-0.9009688679024191,-0.47115950767386394,-0.8820480249558535,0,0,69979.0,56263.0,64400.166666666664,1
2021-07-31,2021,7,31,5,Saturday,True,False,,1.0,0.097682119205298,1.0862068965517242,92668,summer,True,29.9,True,False,212,30,False,True,炎热(>25°C),-0.4999999999999998,-0.8660254037844388,-0.9749279121818236,-0.2225209339563146,-0.4862727071086902,-0.8738071036110807,1,1,64167.0,103203.0,65318.23333333333,1
2021-08-01,2021,8,1,6,Sunday,True,False,,1.0,0.1009933774834437,0.9454022988505748,76522,summer,True,24.7,False,False,213,30,True,False,温暖(15-25°C),-0.8660254037844384,-0.5000000000000004,-0.7818314824680299,0.6234898018587334,-0.5012418134457756,-0.8653072543632061,1,1,92668.0,57447.0,65539.7,1
2021-08-02,2021,8,2,0,Monday,False,False,,1.0,0.1009933774834437,1.0660919540229885,75330,summer,True,27.9,False,False,214,31,True,False,炎热(>25°C),-0.8660254037844384,-0.5000000000000004,0.0,1.0,-0.5160623910158526,-0.8565509959010037,0,0,76522.0,68359.0,65370.666666666664,1
2021-08-03,2021,8,3,1,Tuesday,False,False,,1.0,0.1009933774834437,0.9655172413793104,54869,summer,True,28.8,False,False,215,31,True,False,炎热(>25°C),-0.8660254037844384,-0.5000000000000004,0.7818314824680298,0.6234898018587336,-0.5307300481619331,-0.8475409228928312,0,0,75330.0,42020.0,65468.03333333333,1
2021-08-04,2021,8,4,2,Wednesday,False,False,,1.0,0.1009933774834437,0.8850574712643678,58369,summer,True,28.4,True,False,216,31,True,False,炎热(>25°C),-0.8660254037844384,-0.5000000000000004,0.9749279121818236,-0.22252093395631434,-0.5452404385406507,-0.8382797052177745,0,0,54869.0,64248.0,64685.13333333333,1
2021-08-05,2021,8,5,3,Thursday,False,False,,1.0,0.1009933774834437,0.9655172413793104,70421,summer,True,30.5,False,False,217,31,True,False,炎热(>25°C),-0.8660254037844384,-0.5000000000000004,0.43388373911755823,-0.900968867902419,-0.5595892624101763,-0.828770087174504,0,0,58369.0,69979.0,64616.36666666667,1
2021-08-06,2021,8,6,4,Friday,False,False,,1.0,0.1009933774834437,1.0862068965517242,85656,summer,True,27.5,True,False,218,31,False,False,炎热(>25°C),-0.8660254037844384,-0.5000000000000004,-0.433883739117558,-0.9009688679024191,-0.5737722679043243,-0.8190148866680802,0,0,70421.0,64167.0,65868.73333333334,1
2021-08-07,2021,8,7,5,Saturday,True,False,,1.0,0.1009933774834437,1.0862068965517242,74359,summer,True,33.4,True,False,219,31,False,False,炎热(>25°C),-0.8660254037844384,-0.5000000000000004,-0.9749279121818236,-0.2225209339563146,-0.5877852522924734,-0.8090169943749472,1,1,85656.0,92668.0,66477.46666666666,1
2021-08-08,2021,8,8,6,Sunday,True,False,,1.0,0.1009933774834437,0.9454022988505748,77782,summer,True,30.0,True,False,220,31,False,False,炎热(>25°C),-0.8660254037844384,-0.5000000000000004,-0.7818314824680299,0.6234898018587334,-0.6016240632249227,-0.7987793728863648,1,1,74359.0,76522.0,67165.3,1
2021-08-09,2021,8,9,0,Monday,False,False,,1.0,0.1009933774834437,1.0660919540229885,61905,summer,True,30.0,False,False,221,32,False,False,炎热(>25°C),-0.8660254037844384,-0.5000000000000004,0.0,1.0,-0.6152845999633277,-0.7883050558305253,0,0,77782.0,75330.0,67159.76666666666,1
2021-08-10,2021,8,10,1,Tuesday,False,False,,1.0,0.1009933774834437,0.9655172413793104,69174,summer,True,29.0,True,False,222,32,False,False,炎热(>25°C),-0.8660254037844384,-0.5000000000000004,0.7818314824680298,0.6234898018587336,-0.6287628145958345,-0.7775971469736268,0,0,61905.0,54869.0,67206.3,1
2021-08-11,2021,8,11,2,Wednesday,False,False,,1.0,0.1009933774834437,0.8850574712643678,55634,summer,True,30.5,True,False,223,32,False,False,炎热(>25°C),-0.8660254037844384,-0.5000000000000004,0.9749279121818236,-0.22252093395631434,-0.6420547132365636,-0.7666588193001592,0,0,69174.0,58369.0,66941.73333333334,1
2021-08-12,2021,8,12,3,Thursday,False,False,,1.0,0.1009933774834437,0.9655172413793104,68346,summer,True,32.5,True,False,224,32,False,False,炎热(>25°C),-0.8660254037844384,-0.5000000000000004,0.43388373911755823,-0.900968867902419,-0.655156357209085,-0.7554933140726804,0,0,55634.0,70421.0,67520.63333333333,1
2021-08-13,2021,8,13,4,Friday,False,False,,1.0,0.1009933774834437,1.0862068965517242,70028,summer,True,27.4,False,False,225,32,False,False,炎热(>25°C),-0.8660254037844384,-0.5000000000000004,-0.433883739117558,-0.9009688679024191,-0.6680638642135333,-0.7441039398713608,0,0,68346.0,85656.0,68303.6,1
2021-08-14,2021,8,14,5,Saturday,True,False,,1.0,0.1009933774834437,1.0862068965517242,81199,summer,True,28.0,False,False,226,32,False,False,炎热(>25°C),-0.8660254037844384,-0.5000000000000004,-0.9749279121818236,-0.2225209339563146,-0.6807734094770159,-0.7324940716135792,1,1,70028.0,74359.0,69160.23333333334,1
2021-08-15,2021,8,15,6,Sunday,True,False,,1.0,0.1009933774834437,0.9454022988505748,81958,summer,True,29.1,True,False,227,32,False,False,炎热(>25°C),-0.8660254037844384,-0.5000000000000004,-0.7818314824680299,0.6234898018587334,-0.6932812268869771,-0.7206671495538615,1,1,81199.0,77782.0,69182.1,1
2021-08-16,2021,8,16,0,Monday,False,False,,1.0,0.1009933774834437,1.0660919540229885,78070,summer,True,26.0,False,False,228,33,False,False,炎热(>25°C),-0.8660254037844384,-0.5000000000000004,0.0,1.0,-0.7055836101071774,-0.7086266782644601,0,0,81958.0,61905.0,69550.2,1
2021-08-17,2021,8,17,1,Tuesday,False,False,,1.0,0.1009933774834437,0.9655172413793104,53554,summer,True,27.5,False,False,229,33,False,False,炎热(>25°C),-0.8660254037844384,-0.5000000000000004,0.7818314824680298,0.6234898018587336,-0.7176769136759615,-0.6963762255968726,0,0,78070.0,69174.0,69397.0,1
2021-08-18,2021,8,18,2,Wednesday,False,False,,1.0,0.1009933774834437,0.8850574712643678,65497,summer,True,28.6,False,False,230,33,False,False,炎热(>25°C),-0.8660254037844384,-0.5000000000000004,0.9749279121818236,-0.22252093395631434,-0.7295575540864876,-0.6839194216246105,0,0,53554.0,55634.0,69409.86666666667,1
2021-08-19,2021,8,19,3,Thursday,False,False,,1.0,0.1009933774834437,0.9655172413793104,71104,summer,True,32.6,True,False,231,33,False,False,炎热(>25°C),-0.8660254037844384,-0.5000000000000004,0.43388373911755823,-0.900968867902419,-0.7412220108485957,-0.6712599575675315,0,0,65497.0,68346.0,69443.83333333333,1
2021-08-20,2021,8,20,4,Friday,False,False,,1.0,0.1009933774834437,1.0862068965517242,101089,summer,True,30.8,False,False,232,33,False,False,炎热(>25°C),-0.8660254037844384,-0.5000000000000004,-0.433883739117558,-0.9009688679024191,-0.7526668275320083,-0.6584015846980489,0,0,71104.0,70028.0,70547.03333333334,1
2021-08-21,2021,8,21,5,Saturday,True,False,,1.0,0.1009933774834437,1.0862068965517242,93089,summer,True,30.6,True,False,233,33,False,False,炎热(>25°C),-0.8660254037844384,-0.5000000000000004,-0.9749279121818236,-0.2225209339563146,-0.7638886127905429,-0.64534811322955,1,1,101089.0,81199.0,71410.3,1
2021-08-22,2021,8,22,6,Sunday,True,False,,1.0,0.1009933774834437,0.9454022988505748,77205,summer,True,32.6,False,False,234,33,False,False,炎热(>25°C),-0.8660254037844384,-0.5000000000000004,-0.7818314824680299,0.6234898018587334,-0.7748840413670406,-0.6321034111873488,1,1,93089.0,81958.0,72108.36666666667,1
2021-08-23,2021,8,23,0,Monday,False,False,,1.0,0.1009933774834437,1.0660919540229885,69415,summer,True,29.6,True,False,235,34,False,False,炎热(>25°C),-0.8660254037844384,-0.5000000000000004,0.0,1.0,-0.7856498550787144,-0.6186714032625032,0,0,77205.0,78070.0,70982.1,1
2021-08-24,2021,8,24,1,Tuesday,False,False,,1.0,0.1009933774834437,0.9655172413793104,64390,summer,True,31.2,False,False,236,34,False,False,炎热(>25°C),-0.8660254037844384,-0.5000000000000004,0.7818314824680298,0.6234898018587336,-0.7961828637826154,-0.6050560696488494,0,0,69415.0,53554.0,71213.53333333334,1
2021-08-25,2021,8,25,2,Wednesday,False,False,,1.0,0.1009933774834437,0.8850574712643678,56125,summer,True,29.7,False,False,237,34,False,True,炎热(>25°C),-0.8660254037844384,-0.5000000000000004,0.9749279121818236,-0.22252093395631434,-0.8064799463209447,-0.5912614448635782,0,0,64390.0,65497.0,70805.73333333334,1
2021-08-26,2021,8,26,3,Thursday,False,False,,1.0,0.1009933774834437,0.9655172413793104,38716,summer,True,30.8,False,False,238,34,False,True,炎热(>25°C),-0.8660254037844384,-0.5000000000000004,0.43388373911755823,-0.900968867902419,-0.8165380514459157,-0.5772916165517278,0,0,56125.0,71104.0,70695.6,1
2021-08-27,2021,8,27,4,Friday,False,False,,1.0,0.1009933774834437,1.0862068965517242,86185,summer,True,28.3,True,False,239,34,False,True,炎热(>25°C),-0.8660254037844384,-0.5000000000000004,-0.433883739117558,-0.9009688679024191,-0.8263541987239095,-0.5631507242749187,0,0,38716.0,101089.0,71426.83333333333,1
2021-08-28,2021,8,28,5,Saturday,True,False,,1.0,0.1009933774834437,1.0862068965517242,80216,summer,True,22.7,False,False,240,34,False,True,温暖(15-25°C),-0.8660254037844384,-0.5000000000000004,-0.9749279121818236,-0.2225209339563146,-0.8359254794186365,-0.5488429582847199,1,1,86185.0,93089.0,71768.06666666667,1
2021-08-29,2021,8,29,6,Sunday,True,False,,1.0,0.1009933774834437,0.9454022988505748,74280,summer,True,29.6,True,False,241,34,False,True,炎热(>25°C),-0.8660254037844384,-0.5000000000000004,-0.7818314824680299,0.6234898018587334,-0.8452490573530634,-0.5343725582809785,1,1,80216.0,77205.0,72105.16666666667,1
2021-08-30,2021,8,30,0,Monday,False,False,,1.0,0.1009933774834437,1.0660919540229885,87937,summer,True,34.3,False,False,242,35,False,True,炎热(>25°C),-0.8660254037844384,-0.5000000000000004,0.0,1.0,-0.8543221697498269,-0.5197438121555157,0,0,74280.0,69415.0,71947.46666666666,1
2021-08-31,2021,8,31,1,Tuesday,False,False,,1.0,0.1009933774834437,0.9655172413793104,71717,summer,True,32.8,False,False,243,35,False,True,炎热(>25°C),-0.8660254037844384,-0.5000000000000004,0.7818314824680298,0.6234898018587336,-0.8631421280499115,-0.5049610547215202,0,0,87937.0,64390.0,71787.3,1
2021-09-01,2021,9,1,2,Wednesday,False,False,,1.0,0.0579470198675496,0.8850574712643678,40280,autumn,False,27.9,False,False,244,35,True,False,炎热(>25°C),-1.0,-1.8369701987210297e-16,0.9749279121818236,-0.22252093395631434,-0.8717063187093218,-0.4900286664290594,0,0,71717.0,56125.0,70618.96666666666,2
2021-09-02,2021,9,2,3,Thursday,False,False,,1.0,0.0579470198675496,0.9655172413793104,35819,autumn,False,28.7,False,False,245,35,True,False,炎热(>25°C),-1.0,-1.8369701987210297e-16,0.43388373911755823,-0.900968867902419,-0.8800122039735356,-0.4749510720670502,0,0,40280.0,38716.0,69983.96666666666,2
2021-09-03,2021,9,3,4,Friday,False,False,,1.0,0.0579470198675496,1.0862068965517242,42272,autumn,False,25.3,False,False,246,35,True,False,炎热(>25°C),-1.0,-1.8369701987210297e-16,-0.433883739117558,-0.9009688679024191,-0.888057322629493,-0.4597327394521046,0,0,35819.0,86185.0,69447.4,2
2021-09-04,2021,9,4,5,Saturday,True,False,,1.0,0.0579470198675496,1.0862068965517242,37126,autumn,False,25.6,False,False,247,35,True,False,炎热(>25°C),-1.0,-1.8369701987210297e-16,-0.9749279121818236,-0.2225209339563146,-0.8958392907349089,-0.44437817810461344,1,0,42272.0,80216.0,68337.56666666667,2
